Commodity I-O code,Industry I-O code,input
212320,336414,4
212320,33641A,8.1
212320,541300,10.9
212320,541700,35.3
212320,550000,2.1
212320,624400,6.2
212320,F01000,63.3
212320,F03000,14.3
212320,F04000,416.4
212320,F05000,-108.7
212320,S00203,496.5
212320,S00800,218
212390,1111A0,1.4
212390,1111B0,60.9
212390,111200,2.5
212390,111335,1
212390,1113A0,2.3
212390,111400,0.1
212390,111910,0
212390,111920,0.9
212390,1119A0,0.5
212390,1119B0,159.5
212390,112120,7.1
212390,112300,0.9
212390,112A00,2.6
212390,115000,1.5
212390,212390,104.5
212390,213111,2.1
212390,213112,0.3
212390,230103,92.3
212390,230201,53.5
212390,230302,0
212390,325120,9.4
212390,325188,141.8
212390,325190,7
212390,325310,525.8
212390,325520,63.5
212390,325620,41.9
212390,32711A,0.6
212390,327310,10.1
212390,327320,18.8
212390,327330,41.5
212390,327390,23
212390,3274A0,323.4
212390,327910,22.1
212390,327991,41.5
212390,327992,58.1
212390,327993,140.6
212390,327999,37.2
212390,33221B,6.8
212390,33299C,16.8
212390,33329A,1.6
212390,333414,7.7
212390,33341A,1
212390,333511,4.8
212390,333514,8.4
212390,333515,40.2
212390,33351A,7.4
212390,334210,41.8
212390,334411,2.1
212390,335210,25.2
212390,335228,18
212390,339940,55.6
212390,4A0000,0.1
212390,517000,60.6
212390,541300,5
212390,541700,7.2
212390,541940,0.3
212390,550000,0.2
212390,811200,0.8
212390,812900,0.1
212390,F01000,41.1
212390,F03000,-6.7
212390,F04000,87.7
212390,F05000,-959.2
212390,S00203,79.5
212390,S00600,52.5
212390,S00700,562.1
212390,S00800,0
213111,F02000,13238.8
213112,211000,1569.9
213112,213112,87.7
213112,230103,0.7
213112,48A000,13.3
213112,F02000,15041
21311A,212100,463.3
21311A,212210,39.3
21311A,212230,61.3
21311A,2122A0,49.6
21311A,212310,127.7
21311A,212320,357.4
21311A,212390,122.3
21311A,213111,25.4
21311A,21311A,179.8
21311A,541700,25
21311A,550000,0.6
21311A,F02000,2118
221100,1111A0,211.1
221100,1111B0,348.6
221100,111200,499.1
221100,111335,69.4
221100,1113A0,324.7
221100,111400,185.9
221100,111910,33.3
221100,111920,84
221100,1119A0,65.3
221100,1119B0,859.9
221100,112120,531.3
221100,1121A0,485.9
221100,112300,341.8
221100,112A00,291.6
221100,113300,4.1
221100,113A00,6.1
221100,114200,4
221100,115000,54.1
221100,211000,1530.2
221100,212100,426.1
221100,212210,214.3
221100,212230,213.3
221100,2122A0,212.8
221100,212310,321.5
221100,212320,283.1
221100,212390,197
221100,213111,41.9
221100,213112,49.3
221100,21311A,14.6
221100,221100,2.4
221100,221200,31.7
221100,221300,22.8
221100,230101,471
221100,230102,70.1
221100,230103,980.9
221100,230201,974.3
221100,230202,437
221100,230301,296.8
221100,230302,69.9
221100,311111,95.9
221100,311119,195.1
221100,311210,251
221100,311221,335.7
221100,311225,69.9
221100,31122A,136.9
221100,311230,89.4
221100,311313,28.8
221100,31131A,53.7
221100,311320,41.8
221100,311330,87.3
221100,311340,57.7
221100,311410,357.6
221100,311420,306.1
221100,311513,197.1
221100,311514,89.2
221100,31151A,314.9
221100,311520,111.8
221100,311615,437.7
221100,31161A,752.3
221100,311700,113.2
221100,311810,431.9
221100,311820,152.2
221100,311830,28.8
221100,311910,121.9
221100,311920,37.7
221100,311930,20.7
221100,311940,72.8
221100,311990,238.8
221100,312110,283.4
221100,312120,180.5
221100,312130,91
221100,312140,15.1
221100,3122A0,119.2
221100,313100,367.4
221100,313210,323.7
221100,313220,21.7
221100,313230,135.5
221100,313240,66.1
221100,313310,141.5
221100,313320,21.1
221100,314110,98.4
221100,314120,38.1
221100,314910,9.6
221100,314990,89.9
221100,315100,73
221100,315210,31.9
221100,315220,46.9
221100,315230,45.2
221100,315290,10.5
221100,315900,16.2
221100,316100,17.4
221100,316200,14.2
221100,316900,8.2
221100,321100,425.1
221100,321219,248.8
221100,32121A,157
221100,32121B,38.4
221100,321910,199.5
221100,321920,48.3
221100,321991,21.3
221100,321992,11.4
221100,321999,58.4
221100,322110,84.2
221100,322120,1402.9
221100,322130,854.9
221100,322210,416
221100,32222A,119.3
221100,32222B,46
221100,322230,68.9
221100,322291,90.5
221100,322299,54.3
221100,323110,934
221100,323120,44.6
221100,324110,1461.5
221100,324121,95.4
221100,324122,42.7
221100,324191,24.2
221100,324199,22.8
221100,325110,224.4
221100,325120,797.1
221100,325130,130.4
221100,325181,417.7
221100,325182,31.4
221100,325188,1109.6
221100,325190,986
221100,325211,997.1
221100,325212,91.6
221100,325220,171.1
221100,325310,231.1
221100,325320,58.5
221100,325411,84
221100,325412,411.7
221100,325413,69.7
221100,325414,57.8
221100,325510,102.9
221100,325520,53.3
221100,325610,143.9
221100,325620,88
221100,325910,21.2
221100,3259A0,293.7
221100,326110,559.6
221100,326121,115.6
221100,326122,121
221100,326130,33.2
221100,326140,120
221100,326150,57.4
221100,326160,312.5
221100,32619A,1313.8
221100,326210,210.6
221100,326220,50.2
221100,326290,212.8
221100,32711A,61.1
221100,32712A,80.2
221100,32712B,34.8
221100,327211,96.2
221100,327212,167.7
221100,327213,179.6
221100,327215,163
221100,327310,559.7
221100,327320,102
221100,327330,52.6
221100,327390,62.2
221100,3274A0,170.1
221100,327910,57.5
221100,327991,22.1
221100,327992,57.3
221100,327993,166.2
221100,327999,18
221100,331110,1851.8
221100,331200,244
221100,331314,48.9
221100,33131A,940.1
221100,33131B,277
221100,331411,41.7
221100,331419,103.6
221100,331420,149
221100,331490,126.6
221100,331510,524.1
221100,331520,232.6
221100,332114,29
221100,33211A,167.5
221100,33211B,103.1
221100,33221A,21.2
221100,33221B,75.2
221100,332310,175.3
221100,332320,189.3
221100,332410,32.4
221100,332420,39.9
221100,332430,183.8
221100,332500,68.4
221100,332600,85.4
221100,332710,281.1
221100,332720,200.8
221100,332800,408.9
221100,332913,23.5
221100,33291A,154.2
221100,332991,91.3
221100,332996,32.9
221100,33299A,35.9
221100,33299B,23.7
221100,33299C,154.1
221100,333111,55.3
221100,333112,24.8
221100,333120,77.2
221100,333130,58.4
221100,333220,18.7
221100,333295,55.4
221100,33329A,129.4
221100,333314,28.2
221100,333315,18.5
221100,333319,44.9
221100,33331A,16.2
221100,333414,24.8
221100,333415,120.1
221100,33341A,26.3
221100,333511,73
221100,333514,71.3
221100,333515,64.9
221100,33351A,32.7
221100,33351B,20.4
221100,333611,31.6
221100,333612,20.7
221100,333613,33.4
221100,333618,102.1
221100,333911,57.5
221100,333912,27.9
221100,333920,67.3
221100,333991,18.2
221100,333993,20.3
221100,333994,12
221100,33399A,96.5
221100,33399B,53.6
221100,334111,44.9
221100,334112,68.8
221100,33411A,75.3
221100,334210,48.9
221100,334220,108.7
221100,334290,30
221100,334300,31.5
221100,334411,39.3
221100,334412,118.2
221100,334413,788
221100,334417,39.4
221100,334418,118
221100,334419,96.5
221100,33441A,49.1
221100,334510,51.7
221100,334511,240.1
221100,334512,20.4
221100,334513,45
221100,334514,18.3
221100,334515,60.1
221100,334516,30.5
221100,334517,14.1
221100,33451A,40.5
221100,334613,24.1
221100,33461A,66.6
221100,335110,29.3
221100,335120,49.5
221100,335210,23.1
221100,335221,18.5
221100,335222,27.4
221100,335224,13.8
221100,335228,16
221100,335311,28
221100,335312,62.3
221100,335313,37.3
221100,335314,32.7
221100,335911,75.3
221100,335912,16.7
221100,335920,108.8
221100,335930,102.5
221100,335991,50.5
221100,335999,36.2
221100,336111,181.4
221100,336112,280.3
221100,336120,34
221100,336211,26.5
221100,336212,20.1
221100,336213,10.2
221100,336214,21.8
221100,336300,1373.3
221100,336411,193.8
221100,336412,124.3
221100,336413,232.7
221100,336414,62.3
221100,33641A,51.9
221100,336500,26.8
221100,336611,87.3
221100,336612,32.6
221100,336991,17.3
221100,336992,9.5
221100,336999,15.8
221100,337110,95
221100,337121,48.5
221100,337122,118.5
221100,337127,31.6
221100,33712A,25.2
221100,337212,90.5
221100,337215,80
221100,33721A,3.9
221100,337910,16.2
221100,337920,13.6
221100,339111,17.2
221100,339112,105.8
221100,339113,105.2
221100,339114,13.3
221100,339115,36.6
221100,339116,14.8
221100,339910,26.9
221100,339920,60
221100,339930,24.2
221100,339940,28.3
221100,339950,61.9
221100,339991,68.7
221100,339992,12.9
221100,339994,12.4
221100,33999A,102.4
221100,420000,4237.3
221100,481000,85.4
221100,482000,33.3
221100,483000,138.6
221100,484000,619.1
221100,485000,242.7
221100,486000,250.9
221100,48A000,235.5
221100,491000,202.6
221100,492000,289.1
221100,493000,1037.1
221100,4A0000,12944.5
221100,511110,312.3
221100,511120,104.8
221100,511130,68.1
221100,5111A0,67.1
221100,511200,184.9
221100,512100,350.2
221100,512200,63.1
221100,515100,107.3
221100,515200,42.7
221100,516110,15.8
221100,517000,1525.1
221100,518100,61.9
221100,518200,169.6
221100,519100,46.8
221100,522A00,587.3
221100,523000,659.1
221100,524100,205.1
221100,524200,297.1
221100,525000,50.2
221100,52A000,127.3
221100,531000,14461.3
221100,532100,105.7
221100,532230,190.8
221100,532400,117.9
221100,532A00,111.7
221100,533000,1393.3
221100,541100,389.4
221100,541200,321.9
221100,541300,415
221100,541400,71.6
221100,541511,111.4
221100,541512,118.3
221100,54151A,61.4
221100,541610,164.4
221100,5416A0,42.2
221100,541700,683.2
221100,541800,294.3
221100,541920,62.7
221100,541940,32.7
221100,5419A0,152.7
221100,550000,2803.8
221100,561100,134.5
221100,561200,83.9
221100,561300,382.4
221100,561400,211.5
221100,561500,66.3
221100,561600,106.1
221100,561700,206.1
221100,561900,285.7
221100,562000,184.2
221100,611100,228
221100,611A00,3001.2
221100,611B00,78.3
221100,621600,79.9
221100,621A00,1266.4
221100,621B00,474.6
221100,622000,4380.9
221100,623000,1775.8
221100,624200,225
221100,624400,329.3
221100,624A00,130.3
221100,711100,49.1
221100,711200,182.3
221100,711500,19.4
221100,711A00,118.7
221100,712000,205.9
221100,713940,480.9
221100,713950,150.3
221100,713A00,303.2
221100,713B00,683.9
221100,7211A0,3473.8
221100,721A00,228.7
221100,722000,7820
221100,811192,175.5
221100,8111A0,934.6
221100,811200,116.8
221100,811300,178
221100,811400,155.3
221100,812100,579.4
221100,812200,159.5
221100,812300,412.4
221100,812900,243.2
221100,813100,102.2
221100,813A00,83.3
221100,813B00,931.8
221100,F01000,107106.1
221100,F04000,427
221100,F05000,-1201.2
221100,S00101,76.8
221100,S00102,55.3
221100,S00201,374.3
221100,S00202,2
221100,S00203,1128.4
221100,S00500,1558
221100,S00600,684.2
221100,S00700,7955.4
221100,S00800,22.7
221200,1111A0,17.7
221200,1111B0,271
221200,111200,17.6
221200,111335,5.9
221200,1113A0,28.1
221200,111400,209.4
221200,111910,4.6
221200,111920,28.9
221200,1119A0,7
221200,1119B0,93.2
221200,112120,17.8
221200,1121A0,178.7
221200,112300,127.3
221200,112A00,28.2
221200,113A00,1.4
221200,114200,7.5
221200,211000,759.5
221200,212100,229.1
221200,212210,66.1
221200,212230,57.1
221200,2122A0,81.6
221200,212310,176.6
221200,212320,176.4
221200,212390,100.2
221200,213111,89.5
221200,213112,161.6
221200,21311A,45
221200,221100,0.3
221200,221200,163.6
221200,221300,43.5
221200,230101,91
221200,230102,16.7
221200,230103,267.6
221200,230201,211.5
221200,230202,93.7
221200,230301,85.8
221200,230302,14.5
221200,311111,81.6
221200,311119,134.9
221200,311210,84.9
221200,311221,492.4
221200,311225,84.2
221200,31122A,202.8
221200,311230,58.4
221200,311313,99.3
221200,31131A,99.7
221200,311320,13.8
221200,311330,35
221200,311340,34.4
221200,311410,188.4
221200,311420,353.8
221200,311513,139.8
221200,311514,89.9
221200,31151A,134.7
221200,311520,15.1
221200,311615,182.6
221200,31161A,477.7
221200,311700,84.3
221200,311810,279
221200,311820,77.2
221200,311830,20.1
221200,311910,138.1
221200,311920,27.1
221200,311930,12.2
221200,311940,32
221200,311990,112
221200,312110,92.5
221200,312120,130.8
221200,312130,19
221200,312140,13.8
221200,3122A0,67.5
221200,313100,34.2
221200,313210,76.1
221200,313220,7.7
221200,313230,45
221200,313240,44
221200,313310,156.2
221200,313320,16.1
221200,314110,86.5
221200,314120,18.4
221200,314910,3.6
221200,314990,29.9
221200,315100,37.3
221200,315210,32.1
221200,315220,28.3
221200,315230,111.7
221200,315290,3.4
221200,315900,81.2
221200,316100,12.3
221200,316200,7.6
221200,316900,10
221200,321100,111.6
221200,321219,108.2
221200,32121A,47.6
221200,32121B,10.4
221200,321910,37.8
221200,321920,15.6
221200,321991,4.9
221200,321992,4.1
221200,321999,15
221200,322110,148
221200,322120,1210.4
221200,322130,975.4
221200,322210,158.3
221200,32222A,66.7
221200,32222B,15.1
221200,322230,7.1
221200,322291,32.7
221200,322299,20.8
221200,323110,269.7
221200,323120,9.6
221200,324110,3418.1
221200,324121,196.6
221200,324122,44.9
221200,324191,29.1
221200,324199,21.5
221200,325110,987.2
221200,325120,84.1
221200,325130,72.8
221200,325181,143.1
221200,325182,76.1
221200,325188,169.1
221200,325190,1922.9
221200,325211,473
221200,325212,64.4
221200,325220,77.6
221200,325310,1476.1
221200,325320,17.2
221200,325411,31.8
221200,325412,88.2
221200,325413,3.1
221200,325414,10.9
221200,325510,17.8
221200,325520,13.4
221200,325610,64.2
221200,325620,140.3
221200,325910,2.8
221200,3259A0,100.8
221200,326110,130.6
221200,326121,17.1
221200,326122,7.2
221200,326130,22.1
221200,326140,64.5
221200,326150,21.8
221200,326160,12.5
221200,32619A,179.7
221200,326210,107.3
221200,326220,19.3
221200,326290,64.7
221200,32711A,51.3
221200,32712A,159.4
221200,32712B,31.6
221200,327211,164
221200,327212,149.7
221200,327213,183
221200,327215,42.5
221200,327310,408.1
221200,327320,116.8
221200,327330,27.4
221200,327390,37.1
221200,3274A0,313.5
221200,327910,19.2
221200,327991,6.9
221200,327992,52
221200,327993,126.3
221200,327999,13.7
221200,331110,1181
221200,331200,95.9
221200,331314,47.6
221200,33131A,165.5
221200,33131B,204.4
221200,331411,27.5
221200,331419,30.6
221200,331420,42.5
221200,331490,52.9
221200,331510,160.7
221200,331520,117
221200,332114,21.3
221200,33211A,115.8
221200,33211B,41.3
221200,33221A,14.4
221200,33221B,23.6
221200,332310,74.4
221200,332320,78.7
221200,332410,16.8
221200,332420,19.4
221200,332430,75.9
221200,332500,25.2
221200,332600,40.6
221200,332710,57.1
221200,332720,49.8
221200,332800,316.2
221200,332913,10.7
221200,33291A,34.1
221200,332991,26.3
221200,332996,11.4
221200,33299A,16
221200,33299B,8
221200,33299C,87.8
221200,333111,34.9
221200,333112,9.3
221200,333120,46.4
221200,333130,13.6
221200,333220,4.6
221200,333295,5.5
221200,33329A,29.5
221200,333314,1.7
221200,333315,2.8
221200,333319,12.2
221200,33331A,4.2
221200,333414,10.9
221200,333415,32.1
221200,33341A,9.3
221200,333511,12.3
221200,333514,13.2
221200,333515,8.4
221200,33351A,7.3
221200,33351B,6.3
221200,333611,9.5
221200,333612,9.4
221200,333613,9.4
221200,333618,31.6
221200,333911,12.2
221200,333912,8.1
221200,333920,44.1
221200,333991,2.7
221200,333993,4.2
221200,333994,3.3
221200,33399A,26.9
221200,33399B,9
221200,334111,17.7
221200,334112,4.2
221200,33411A,26.2
221200,334210,62.5
221200,334220,15.4
221200,334290,9.5
221200,334300,5.3
221200,334411,14.4
221200,334412,24.3
221200,334413,103.7
221200,334417,6.6
221200,334418,12.8
221200,334419,12.6
221200,33441A,7.9
221200,334510,9.5
221200,334511,53.6
221200,334512,3.9
221200,334513,7.4
221200,334514,5.2
221200,334515,5.3
221200,334516,7.7
221200,334517,2
221200,33451A,6
221200,334613,8.7
221200,33461A,9.8
221200,335110,9.3
221200,335120,17
221200,335210,5.7
221200,335221,12
221200,335222,7.6
221200,335224,8.2
221200,335228,8.5
221200,335311,9.6
221200,335312,26.6
221200,335313,10.1
221200,335314,6.1
221200,335911,18.4
221200,335912,2.3
221200,335920,28.1
221200,335930,17.6
221200,335991,30.1
221200,335999,5.5
221200,336111,112
221200,336112,153
221200,336120,178.1
221200,336211,12.3
221200,336212,6.7
221200,336213,4.6
221200,336214,12.5
221200,336300,423.9
221200,336411,44.8
221200,336412,46.1
221200,336413,70.3
221200,336414,13.3
221200,33641A,12.9
221200,336500,15.8
221200,336611,15.9
221200,336612,14.5
221200,336991,8.5
221200,336992,2.1
221200,336999,10.2
221200,337110,30.5
221200,337121,10.1
221200,337122,23.5
221200,337127,10.7
221200,33712A,9.9
221200,337212,34.3
221200,337215,33.7
221200,33721A,0.6
221200,337910,4.9
221200,337920,2.3
221200,339111,5.5
221200,339112,14
221200,339113,25.1
221200,339114,1.6
221200,339115,2.9
221200,339116,2.5
221200,339910,11
221200,339920,23.3
221200,339930,7.9
221200,339940,6.8
221200,339950,23.2
221200,339991,17.8
221200,339992,4
221200,339994,3.5
221200,33999A,34.9
221200,420000,901.4
221200,481000,5.1
221200,482000,16.8
221200,483000,49.2
221200,484000,145.6
221200,486000,203.6
221200,48A000,365.8
221200,491000,219.5
221200,493000,91.2
221200,4A0000,921
221200,511110,21.8
221200,511120,4.7
221200,511130,9.7
221200,5111A0,4.2
221200,511200,6
221200,512100,23.8
221200,512200,1.6
221200,515100,89.6
221200,515200,35.6
221200,516110,0.8
221200,517000,1269.4
221200,518100,1.1
221200,518200,9.5
221200,519100,4.6
221200,522A00,97.3
221200,523000,27.5
221200,524100,8.1
221200,524200,57.6
221200,52A000,78.1
221200,531000,657.5
221200,532100,10.8
221200,532230,10.6
221200,532400,56.2
221200,532A00,27.1
221200,533000,227
221200,541100,51.8
221200,541200,38.8
221200,541300,101.4
221200,541400,5.4
221200,541511,11.8
221200,541512,4.6
221200,54151A,4.8
221200,541610,14.7
221200,5416A0,7.9
221200,541700,173.9
221200,541800,22.3
221200,541920,6.9
221200,541940,26.5
221200,5419A0,30.9
221200,550000,519
221200,561100,23.8
221200,561200,10.4
221200,561300,36.7
221200,561400,23.5
221200,561500,125.7
221200,561600,12.3
221200,561700,71.4
221200,561900,41.1
221200,562000,88.5
221200,611100,256.9
221200,611A00,2068.5
221200,611B00,61.5
221200,621600,8.3
221200,621A00,143
221200,621B00,60.3
221200,622000,92.3
221200,623000,382.7
221200,624200,34.6
221200,624400,49.9
221200,624A00,86.8
221200,711100,6
221200,711200,14.9
221200,711500,4.7
221200,711A00,11.5
221200,712000,24.5
221200,713940,70.4
221200,713950,12.5
221200,713A00,47.8
221200,713B00,104.2
221200,7211A0,561.5
221200,721A00,34.5
221200,722000,1136.5
221200,811192,51.3
221200,8111A0,136
221200,811200,18.3
221200,811300,23.5
221200,811400,20.6
221200,812100,31.6
221200,812200,45.7
221200,812300,67.2
221200,812900,50.1
221200,813100,65.5
221200,813A00,13.7
221200,813B00,214.5
221200,F01000,38490
221200,F04000,39
221200,S00101,29.9
221200,S00102,50.7
221200,S00201,72.4
221200,S00203,2167.7
221200,S00500,403
221200,S00600,423.8
221200,S00700,7931.8
221200,S00800,11.3
221300,1111A0,67.5
221300,1111B0,183.3
221300,111200,127.4
221300,111335,19.4
221300,1113A0,101.8
221300,111400,15
221300,111910,1.5
221300,111920,37.9
221300,1119A0,16.8
221300,1119B0,276.3
221300,112120,9.3
221300,112300,13.5
221300,112A00,6.2
221300,113300,0.6
221300,113A00,4.9
221300,114200,2.4
221300,212100,1.1
221300,212310,2.5
221300,212320,2.4
221300,213111,9.7
221300,213112,3.7
221300,221100,95.7
221300,221200,17.2
221300,230101,28
221300,230102,5.7
221300,230103,47.3
221300,230201,88.6
221300,230202,47.5
221300,230301,19.1
221300,230302,22.7
221300,311111,4
221300,311119,2.7
221300,311210,1.9
221300,311221,17.5
221300,311225,4.3
