"","header","digits2","digits6","digits6_des","dupli","notes","SICs","SIC_exclu","SIC","SIC_n"
"164","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0110","2"
"165","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0111","2"
"166","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0112","2"
"167","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0113","2"
"168","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0114","2"
"169","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0115","2"
"170","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0116","3"
"171","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0117","2"
"172","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0118","2"
"173","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0119","5"
"174","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0139","5"
"175","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0190","16"
"176","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0191","16"
"177","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0192","16"
"178","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0193","16"
"179","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0194","16"
"180","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0195","16"
"181","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0196","16"
"182","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0197","16"
"183","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0198","16"
"184","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0199","16"
"185","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0219","16"
"186","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0259","17"
"187","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0290","17"
"188","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0291","17"
"189","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0292","17"
"190","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0293","17"
"191","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0294","17"
"192","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0295","17"
"193","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0296","17"
"194","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0297","17"
"195","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0298","17"
"196","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020202","Feed grains","FALSE",NA,"011, 0139, 019, 0219,0259, 029",NA,"0299","17"
"197","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0139","5"
"198","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0190","16"
"199","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0191","16"
"200","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0192","16"
"201","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0193","16"
"202","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0194","16"
"203","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0195","16"
"204","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0196","16"
"205","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0197","16"
"206","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0198","16"
"207","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0199","16"
"208","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0219","16"
"209","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0259","17"
"210","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0290","17"
"211","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0291","17"
"212","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0292","17"
"213","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0293","17"
"214","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0294","17"
"215","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0295","17"
"216","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0296","17"
"217","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0297","17"
"218","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0298","17"
"219","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020203","Grass seeds","FALSE",NA,"0139, 019, 0219, 0259,029",NA,"0299","17"
"220","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0132","1"
"221","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0190","16"
"222","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0191","16"
"223","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0192","16"
"224","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0193","16"
"225","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0194","16"
"226","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0195","16"
"227","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0196","16"
"228","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0197","16"
"229","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0198","16"
"230","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0199","16"
"231","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0219","16"
"232","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0259","17"
"233","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0290","17"
"234","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0291","17"
"235","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0292","17"
"236","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0293","17"
"237","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0294","17"
"238","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0295","17"
"239","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0296","17"
"240","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0297","17"
"241","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0298","17"
"242","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020300","Tobacco","FALSE",NA,"0132, 019, 0219, 0259,029",NA,"0299","17"
"243","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0171","1"
"244","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0172","1"
"245","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0174","1"
"246","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0175","1"
"247","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0179","2"
"248","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0190","16"
"249","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0191","16"
"250","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0192","16"
"251","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0193","16"
"252","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0194","16"
"253","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0195","16"
"254","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0196","16"
"255","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0197","16"
"256","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0198","16"
"257","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0199","16"
"258","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0219","16"
"259","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0259","17"
"260","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0290","17"
"261","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0291","17"
"262","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0292","17"
"263","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0293","17"
"264","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0294","17"
"265","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0295","17"
"266","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0296","17"
"267","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0297","17"
"268","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0298","17"
"269","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020401","Fruits","FALSE",NA,"0171-2, 0174-5, 0179,019, 0219, 0259, 029",NA,"0299","17"
"270","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020402","Tree nuts","FALSE",NA,"0173, 0179, 019, 0219,0259, 029",NA,"0173","1"
"271","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020402","Tree nuts","FALSE",NA,"0173, 0179, 019, 0219,0259, 029",NA,"0179","2"
"272","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020402","Tree nuts","FALSE",NA,"0173, 0179, 019, 0219,0259, 029",NA,"0190","16"
"273","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020402","Tree nuts","FALSE",NA,"0173, 0179, 019, 0219,0259, 029",NA,"0191","16"
"274","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020402","Tree nuts","FALSE",NA,"0173, 0179, 019, 0219,0259, 029",NA,"0192","16"
"275","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020402","Tree nuts","FALSE",NA,"0173, 0179, 019, 0219,0259, 029",NA,"0193","16"
"276","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020402","Tree nuts","FALSE",NA,"0173, 0179, 019, 0219,0259, 029",NA,"0194","16"
"277","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020402","Tree nuts","FALSE",NA,"0173, 0179, 019, 0219,0259, 029",NA,"0195","16"
"278","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020402","Tree nuts","FALSE",NA,"0173, 0179, 019, 0219,0259, 029",NA,"0196","16"
"279","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020402","Tree nuts","FALSE",NA,"0173, 0179, 019, 0219,0259, 029",NA,"0197","16"
"280","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020402","Tree nuts","FALSE",NA,"0173, 0179, 019, 0219,0259, 029",NA,"0198","16"
"281","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020402","Tree nuts","FALSE",NA,"0173, 0179, 019, 0219,0259, 029",NA,"0199","16"
"282","AGRICULTURE, FORESTRY, AND FISHERIES","2 Other agricultural products","020402","Tree nuts","FALSE",NA,"0173, 0179, 019, 0219,0259, 029",NA,"0219","16"
